,state,county_name,unemployment_rate_2010,population_total_2010,urban_population_prc,rural_population_prc,crime_per_capita,per_capita_sme_num,per_capita_large_num,avg_ann_pay_per_emp_sme,avg_ann_pay_per_emp_large,avg_ann_pay_per_emp_total,population_jail_prc,2008_dem_%_vote,2008_rep_%_vote,2008_other_%_vote,smoke_percent_2010,popul_hs_grad_prc,popul_college_grad_prc,popul_single_paren_prc,liquor_stores_per10k,police_per_1000,WhiteNonHispanicPct2010,BlackNonHispanicPct2010,AsianNonHispanicPct2010,NativeAmericanNonHispanicPct2010,HispanicPct2010,MultipleRacePct2010,popul_single_paren_prc_unemployment_rate_2010,AsianNonHispanicPct2010_population_total_2010,rural_population_prc_urban_population_prc,avg_ann_pay_per_emp_large_urban_population_prc,avg_ann_pay_per_emp_total_urban_population_prc,popul_college_grad_prc_urban_population_prc,AsianNonHispanicPct2010_urban_population_prc,urban_population_prc_rural_population_prc,liquor_stores_per10k_per_capita_sme_num,avg_ann_pay_per_emp_total_avg_ann_pay_per_emp_sme,AsianNonHispanicPct2010_avg_ann_pay_per_emp_sme,urban_population_prc_avg_ann_pay_per_emp_large,avg_ann_pay_per_emp_total_avg_ann_pay_per_emp_large,urban_population_prc_avg_ann_pay_per_emp_total,avg_ann_pay_per_emp_sme_avg_ann_pay_per_emp_total,avg_ann_pay_per_emp_large_avg_ann_pay_per_emp_total,popul_college_grad_prc_avg_ann_pay_per_emp_total,AsianNonHispanicPct2010_avg_ann_pay_per_emp_total,2008_rep_%_vote_2008_dem_%_vote,2008_dem_%_vote_2008_rep_%_vote,popul_college_grad_prc_smoke_percent_2010,popul_single_paren_prc_popul_hs_grad_prc,WhiteNonHispanicPct2010_popul_hs_grad_prc,urban_population_prc_popul_college_grad_prc,avg_ann_pay_per_emp_total_popul_college_grad_prc,smoke_percent_2010_popul_college_grad_prc,AsianNonHispanicPct2010_popul_college_grad_prc,unemployment_rate_2010_popul_single_paren_prc,popul_hs_grad_prc_popul_single_paren_prc,WhiteNonHispanicPct2010_popul_single_paren_prc,BlackNonHispanicPct2010_popul_single_paren_prc,per_capita_sme_num_liquor_stores_per10k,popul_hs_grad_prc_WhiteNonHispanicPct2010,popul_single_paren_prc_WhiteNonHispanicPct2010,BlackNonHispanicPct2010_WhiteNonHispanicPct2010,HispanicPct2010_WhiteNonHispanicPct2010,popul_single_paren_prc_BlackNonHispanicPct2010,WhiteNonHispanicPct2010_BlackNonHispanicPct2010,population_total_2010_AsianNonHispanicPct2010,urban_population_prc_AsianNonHispanicPct2010,avg_ann_pay_per_emp_sme_AsianNonHispanicPct2010,avg_ann_pay_per_emp_total_AsianNonHispanicPct2010,popul_college_grad_prc_AsianNonHispanicPct2010,WhiteNonHispanicPct2010_HispanicPct2010
955,MD,Cecil,9.7,101108.0,0.578974957,0.421025043,0.006636468,0.014865293,0.001364877,29791.65944,48378.10449,39283.96895,0.002274795,0.415705747,0.56137337,0.022920883,24.5,75.0,20.0,10.0,2.6,0.939589350001978,87.38,6.01,1.07,0.24,3.37,2.15,97.0,108185.56000000001,0.24376295616684815,28009.710966839255,22744.434233615586,11.57949914,0.61950320399,0.24376295616684815,0.0386497618,1170334624.4099345,31877.075600800003,28009.710966839255,1900483954.6450157,22744.434233615586,1170334624.4099345,1900483954.6450157,785679.3790000001,42033.8467765,0.23336613612175738,0.23336613612175738,490.0,750.0,6553.5,11.57949914,785679.3790000001,490.0,21.400000000000002,97.0,750.0,873.8,60.099999999999994,0.0386497618,6553.5,873.8,525.1537999999999,294.4706,60.099999999999994,525.1537999999999,108185.56000000001,0.61950320399,31877.075600800003,42033.8467765,21.400000000000002,294.4706
956,MD,Charles,7.1,146551.0,0.704962777,0.295037223,0.004865201,0.014111129,0.001965186,37739.52128,29526.17781,34350.97821,0.002730381,0.622228243,0.366934276,0.010837481,19.15,91.0,24.0,12.0,2.6,2.968249960764512,48.38,40.4,2.93,0.6,4.27,3.72,85.19999999999999,429394.43000000005,0.2079902600444483,20814.85630313338,24216.16099158809,16.919106648,2.06554093661,0.2079902600444483,0.036688935400000004,1296389473.1451113,110576.79735040001,20814.85630313338,1014253090.5758955,24216.16099158809,1296389473.1451113,1014253090.5758955,824423.47704,100648.36615530001,0.22831686985195707,0.22831686985195707,459.59999999999997,1092.0,4402.58,16.919106648,824423.47704,459.59999999999997,70.32000000000001,85.19999999999999,1092.0,580.5600000000001,484.79999999999995,0.036688935400000004,4402.58,580.5600000000001,1954.5520000000001,206.58259999999999,484.79999999999995,1954.5520000000001,429394.43000000005,2.06554093661,110576.79735040001,100648.36615530001,70.32000000000001,206.58259999999999
957,MD,Dorchester,11.6,32618.0,0.437795082,0.562204918,0.005763689,0.019437121,0.001931449,31190.86584,32329.38856,31649.81826,0.004861426,0.452533717,0.53476496,0.012701323,22.53,72.0,16.0,15.0,0.3,1.2263167576184928,66.16,27.4,0.92,0.3,3.46,1.92,174.0,30008.56,0.2461305481766133,14153.647315635062,13856.134780421797,7.004721312,0.40277147544,0.2461305481766133,0.0058311363,987185235.2080421,28695.5965728,14153.647315635062,1023219272.380923,13856.134780421797,987185235.2080421,1023219272.380923,506397.09216,29117.8327992,0.2419991750701563,0.2419991750701563,360.48,1080.0,4763.5199999999995,7.004721312,506397.09216,360.48,14.72,174.0,1080.0,992.4,411.0,0.0058311363,4763.5199999999995,992.4,1812.7839999999999,228.91359999999997,411.0,1812.7839999999999,30008.56,0.40277147544,28695.5965728,29117.8327992,14.72,228.91359999999997
958,MD,Frederick,7.1,233385.0,0.74792296,0.25207704,0.003119309,0.020189815,0.001786747,38523.03959,41366.30181,39861.01435,0.001707179,0.485789578,0.496195564,0.018014858,16.41,91.0,34.0,7.0,2.0,0.989780834243846,77.83,8.4,3.8,0.22,7.34,2.77,49.699999999999996,886863.0,0.18853420590483838,30938.806893988556,29812.967841254474,25.42938064,2.842107248,0.18853420590483838,0.04037963,1535567433.9026082,146387.550442,30938.806893988556,1648902750.0548408,29812.967841254474,1535567433.9026082,1648902750.0548408,1355274.4878999998,151471.85452999998,0.241046633641032,0.241046633641032,557.94,637.0,7082.53,25.42938064,1355274.4878999998,557.94,129.2,49.699999999999996,637.0,544.81,58.800000000000004,0.04037963,7082.53,544.81,653.772,571.2722,58.800000000000004,653.772,886863.0,2.842107248,146387.550442,151471.85452999998,129.2,571.2722
959,MD,Garrett,9.1,30097.0,0.161012726,0.838987274,0.001628069,0.027145563,0.001827425,28895.29323,39015.60943,31676.37127,0.001865302,0.290242387,0.691656308,0.018101305,21.4,81.0,16.0,7.0,1.7,1.794198757351231,97.28,0.99,0.25,0.12,0.73,0.66,63.699999999999996,7524.25,0.1350876280660489,6282.009630875606,5100.298887970782,2.576203616,0.0402531815,0.1350876280660489,0.0461474571,915298036.3089975,7223.8233075,6282.009630875606,1235872929.629993,5100.298887970782,915298036.3089975,1235872929.629993,506821.94032,7919.0928175,0.20074797781752718,0.20074797781752718,342.4,567.0,7879.68,2.576203616,506821.94032,342.4,4.0,63.699999999999996,567.0,680.96,6.93,0.0461474571,7879.68,680.96,96.3072,71.0144,6.93,96.3072,7524.25,0.0402531815,7223.8233075,7919.0928175,4.0,71.0144
960,MD,Harford,8.0,244826.0,0.82242899,0.17757101,0.003484107,0.017722791,0.001507193,35067.1944,38838.03511,36640.39709,0.001702229,0.393787258,0.58194574,0.024267002,19.76,86.0,30.0,8.0,1.5,1.5317000645356291,79.24,12.39,2.36,0.2,3.52,2.47,64.0,577789.36,0.1460395464075799,31941.525989101836,30134.12477192764,24.6728697,1.9409324164,0.1460395464075799,0.026584186500000002,1284875927.6482244,82758.578784,31941.525989101836,1423041028.6257617,30134.12477192764,1284875927.6482244,1423041028.6257617,1099211.9127,86471.33713239999,0.2291628172593809,0.2291628172593809,592.8000000000001,688.0,6814.639999999999,24.6728697,1099211.9127,592.8000000000001,70.8,64.0,688.0,633.92,99.12,0.026584186500000002,6814.639999999999,633.92,981.7836,278.9248,99.12,981.7836,577789.36,1.9409324164,82758.578784,86471.33713239999,70.8,278.9248
961,MD,Howard,5.8,287085.0,0.907483846,0.092516154,0.001971542,0.024059077,0.002518418,52305.19635,61481.61478,57134.51923,0.001106676,0.599863667,0.381407807,0.018728526,10.75,90.0,57.0,8.0,1.6,0.2438302244979709,59.21,17.12,14.32,0.18,5.83,3.64,46.4,4111057.2,0.08395691524904829,55793.57223884485,51848.65325020136,51.726579222,12.99516867472,0.08395691524904829,0.038494523200000005,2988432246.6880007,749010.411732,55793.57223884485,3512722501.9393625,51848.65325020136,2988432246.6880007,3512722501.9393625,3256667.59611,818166.3153736,0.22879268572944828,0.22879268572944828,612.75,720.0,5328.9,51.726579222,3256667.59611,612.75,816.24,46.4,720.0,473.68,136.96,0.038494523200000005,5328.9,473.68,1013.6752,345.1943,136.96,1013.6752,4111057.2,12.99516867472,749010.411732,818166.3153736,816.24,345.1943
962,MD,Kent,9.1,20197.0,0.274149626,0.725850374,0.002723177,0.028122989,0.002376591,44320.57276,31998.03053,32149.13192,0.003819379,0.494311377,0.489520958,0.016167665,21.34,74.0,25.0,10.0,3.5,1.3863445066098925,78.15,14.87,0.78,0.11,4.49,1.81,91.0,15753.66,0.1989916085640601,8772.248102536081,8813.67249209266,6.85374065,0.21383670827999998,0.1989916085640601,0.09843046150000001,1424867940.4311986,34570.0467528,8772.248102536081,1028708904.6891575,8813.67249209266,1424867940.4311986,1028708904.6891575,803728.298,25076.3228976,0.24197577881933915,0.24197577881933915,533.5,740.0,5783.1,6.85374065,803728.298,533.5,19.5,91.0,740.0,781.5,148.7,0.09843046150000001,5783.1,781.5,1162.0905,350.8935,148.7,1162.0905,15753.66,0.21383670827999998,34570.0467528,25076.3228976,19.5,350.8935
963,MD,Montgomery,5.8,971777.0,0.976162227,0.023837773,0.001850219,0.022259222,0.000995084,53495.60146,62905.40368,57926.47643,0.001040362,0.715847753,0.270017142,0.014135104,11.42,87.0,56.0,8.0,1.2,0.1708210834378669,49.27,16.64,13.86,0.16,17.02,3.98,46.4,13468829.219999999,0.023269533578400472,61405.878946602796,56545.63823417181,54.665084712,13.52960846622,0.023269533578400472,0.026711066399999997,3098811697.0813637,741449.0362355999,61405.878946602796,3643888383.5891557,56545.63823417181,3098811697.0813637,3643888383.5891557,3243882.6800800003,802860.9633198,0.19329116437218194,0.19329116437218194,639.52,696.0,4286.490000000001,54.665084712,3243882.6800800003,639.52,776.16,46.4,696.0,394.16,133.12,0.026711066399999997,4286.490000000001,394.16,819.8528000000001,838.5754000000001,133.12,819.8528000000001,13468829.219999999,13.52960846622,741449.0362355999,802860.9633198,776.16,838.5754000000001
964,MD,Prince George's,7.7,863420.0,0.980332862,0.019667138,0.007185379,0.012882491,0.000838526,42397.33879,44562.60081,43362.19043,0.001423409,0.888697577,0.103824333,0.00747809,18.39,72.0,30.0,13.0,1.7,0.3694609807509671,14.92,63.52,4.03,0.25,14.94,3.17,100.10000000000001,3479582.6,0.019280341682888957,43686.18199023082,42509.380246830915,29.40998586,3.95074143386,0.019280341682888957,0.0219002347,1838441478.337206,170861.2753237,43686.18199023082,1932331982.3792925,42509.380246830915,1838441478.337206,1932331982.3792925,1300865.7129000002,174749.62743290002,0.09226843317074114,0.09226843317074114,551.7,936.0,1074.24,29.40998586,1300865.7129000002,551.7,120.9,100.10000000000001,936.0,193.96,825.76,0.0219002347,1074.24,193.96,947.7184000000001,222.9048,825.76,947.7184000000001,3479582.6,3.95074143386,170861.2753237,174749.62743290002,120.9,222.9048
965,MD,Queen Anne's,7.5,47798.0,0.455123645,0.544876355,0.002510565,0.025042889,0.002301352,34778.02607,26335.09434,32687.99626,0.002337127,0.356622999,0.627448534,0.015928467,19.07,79.0,29.0,7.0,2.4,1.1297543830285786,87.31,6.82,0.96,0.27,3.04,1.72,52.5,45886.08,0.24798611276191398,11985.72412743967,14877.080005597569,13.198585705000001,0.4369186992,0.24798611276191398,0.06010293359999999,1136823986.1063426,33386.9050272,11985.72412743967,860841465.2926672,14877.080005597569,1136823986.1063426,860841465.2926672,947951.89154,31380.4764096,0.22376257791323345,0.22376257791323345,553.03,553.0,6897.49,13.198585705000001,947951.89154,553.03,27.84,52.5,553.0,611.1700000000001,47.74,0.06010293359999999,6897.49,611.1700000000001,595.4542,265.4224,47.74,595.4542,45886.08,0.4369186992,33386.9050272,31380.4764096,27.84,265.4224
966,MD,St. Mary's,6.7,105151.0,0.495820297,0.504179703,0.003071773,0.014170098,0.001626233,41046.35171,47039.12716,43793.07491,0.002700878,0.428359116,0.556306154,0.015334729,19.96,73.0,26.0,10.0,2.2,2.3585129955968083,76.46,14.1,2.43,0.32,3.78,3.17,67.0,255516.93000000002,0.2499825300828318,23322.953999091966,21713.49540841945,12.891327722,1.20484332171,0.2499825300828318,0.031174215600000003,1797545955.218237,99742.63465530002,23322.953999091966,2059988019.4188955,21713.49540841945,1797545955.218237,2059988019.4188955,1138619.94766,106417.17203130001,0.23829881235279987,0.23829881235279987,518.96,730.0,5581.58,12.891327722,1138619.94766,518.96,63.18000000000001,67.0,730.0,764.5999999999999,141.0,0.031174215600000003,5581.58,764.5999999999999,1078.0859999999998,289.01879999999994,141.0,1078.0859999999998,255516.93000000002,1.20484332171,99742.63465530002,106417.17203130001,63.18000000000001,289.01879999999994
967,MD,Somerset,12.1,26470.0,0.54208538,0.45791462,0.003248961,0.012618058,0.000717794,29574.42889,0.0,36540.32473,0.003140914,0.481559855,0.507557437,0.010882709,25.43,69.0,15.0,14.0,1.5,0.831129580657348,52.12,41.87,0.69,0.31,3.26,1.74,169.4,18264.3,0.24822882079025557,0.0,19807.975816585447,8.1312807,0.37403891219999996,0.24822882079025557,0.018927087,1080659235.3448935,20406.355934099996,0.0,0.0,19807.975816585447,1080659235.3448935,0.0,548104.87095,25212.824063699998,0.24441928576589161,0.24441928576589161,381.45,966.0,3596.2799999999997,8.1312807,548104.87095,381.45,10.35,169.4,966.0,729.68,586.18,0.018927087,3596.2799999999997,729.68,2182.2643999999996,169.91119999999998,586.18,2182.2643999999996,18264.3,0.37403891219999996,20406.355934099996,25212.824063699998,10.35,169.91119999999998
968,MD,Talbot,8.2,37782.0,0.453443439,0.546556561,0.002143878,0.034090308,0.003176116,36268.22868,33129.84364,35152.71234,0.002435022,0.444460842,0.540879575,0.014659583,18.47,75.0,33.0,9.0,2.2,0.8204965327404584,78.95,12.65,1.23,0.13,5.49,1.64,73.8,46471.86,0.24783248662785332,15022.510233653878,15939.766773627336,14.963633487000001,0.55773542997,0.24783248662785332,0.07499867760000001,1274926609.8693779,44609.9212764,15022.510233653878,1164603863.3460984,15939.766773627336,1274926609.8693779,1164603863.3460984,1160039.50722,43237.8361782,0.24039979132510214,0.24039979132510214,609.51,675.0,5921.25,14.963633487000001,1160039.50722,609.51,40.589999999999996,73.8,675.0,710.5500000000001,113.85000000000001,0.07499867760000001,5921.25,710.5500000000001,998.7175000000001,433.43550000000005,113.85000000000001,998.7175000000001,46471.86,0.55773542997,44609.9212764,43237.8361782,40.589999999999996,433.43550000000005
969,MD,Washington,9.8,147430.0,0.705100726,0.294899274,0.003025164,0.017506613,0.002536797,31990.31153,35202.74937,33725.51434,0.002706369,0.426055195,0.554691558,0.019253247,22.59,86.0,18.0,10.0,2.3,1.6482398426371836,83.26,9.38,1.39,0.17,3.46,2.57,98.0,204927.69999999998,0.2079336921942729,24821.48413798304,23779.88464585741,12.691813067999998,0.9800900091399999,0.2079336921942729,0.0402652099,1078889710.2460823,44466.533026699995,24821.48413798304,1187230828.685361,23779.88464585741,1078889710.2460823,1187230828.685361,607059.25812,46878.4649326,0.23632921990854383,0.23632921990854383,406.62,860.0,7160.360000000001,12.691813067999998,607059.25812,406.62,25.02,98.0,860.0,832.6,93.80000000000001,0.0402652099,7160.360000000001,832.6,780.9788000000001,288.0796,93.80000000000001,780.9788000000001,204927.69999999998,0.9800900091399999,44466.533026699995,46878.4649326,25.02,288.0796
970,MD,Wicomico,9.9,98733.0,0.741940385,0.258059615,0.007393678,0.019821134,0.002805546,32917.51764,37332.21587,34810.22433,0.00500633,0.464376165,0.522028958,0.013594877,21.54,81.0,24.0,11.0,0.5,1.0837308701244772,66.61,23.84,2.49,0.2,4.54,2.48,108.9,245845.17,0.1914648501060518,27698.27861549091,25827.111241336566,17.80656924,1.8474315586500003,0.1914648501060518,0.009910567,1145866173.435132,81964.6189236,27698.27861549091,1299542809.170686,25827.111241336566,1145866173.435132,1299542809.170686,835445.3839199999,86677.4585817,0.2424178055349861,0.2424178055349861,516.96,891.0,5395.41,17.80656924,835445.3839199999,516.96,59.760000000000005,108.9,891.0,732.71,262.24,0.009910567,5395.41,732.71,1587.9823999999999,302.4094,262.24,1587.9823999999999,245845.17,1.8474315586500003,81964.6189236,86677.4585817,59.760000000000005,302.4094
971,MD,Worcester,13.7,51454.0,0.644731216,0.355268784,0.005072492,0.034671746,0.002312745,30689.44535,31759.31677,30937.2415,0.003728767,0.415929204,0.570723323,0.013347473,20.45,93.0,26.0,8.0,3.1,0.9717417499125433,80.33,13.55,1.11,0.24,3.15,1.7,109.6,57113.94,0.22905287511516137,20476.222920451295,19946.205331980666,16.763011616,0.7156516497600002,0.22905287511516137,0.10748241260000001,949446782.294002,34065.2843385,20476.222920451295,982545652.7884899,19946.205331980666,949446782.294002,982545652.7884899,804368.279,34340.338065,0.23738049743962486,0.23738049743962486,531.6999999999999,744.0,7470.69,16.763011616,804368.279,531.6999999999999,28.860000000000003,109.6,744.0,642.64,108.4,0.10748241260000001,7470.69,642.64,1088.4715,253.03949999999998,108.4,1088.4715,57113.94,0.7156516497600002,34065.2843385,34340.338065,28.860000000000003,253.03949999999998
972,MI,Alcona,17.3,10942.0,0.010784135,0.989215865,0.001645037,0.01690733,0.000548346,26168.29268,0.0,27912.82565,0.002467556,0.451090343,0.530218069,0.018691589,26.68,66.0,13.0,6.0,2.6,2.284774264302687,97.07,0.12,0.23,0.57,1.13,0.9,103.80000000000001,2516.6600000000003,0.010667837432301775,0.0,301.01568004106275,0.140193755,0.0024803510500000002,0.010667837432301775,0.04395905800000001,730430991.1350112,6018.7073164,0.0,0.0,301.01568004106275,730430991.1350112,0.0,362866.73345,6419.9498995,0.23917625061000766,0.23917625061000766,346.84,396.0,6406.62,0.140193755,362866.73345,346.84,2.99,103.80000000000001,396.0,582.42,0.72,0.04395905800000001,6406.62,582.42,11.648399999999999,109.68909999999998,0.72,11.648399999999999,2516.6600000000003,0.0024803510500000002,6018.7073164,6419.9498995,2.99,109.68909999999998
973,MI,Alger,13.7,9601.0,0.309551088,0.690448912,0.028226226,0.021872722,0.001874805,24425.03098,0.0,32931.95626,0.001706072,0.520421053,0.460631579,0.018947368,26.85,83.0,17.0,7.0,1.0,1.3540256223310072,85.54,6.32,0.32,4.03,1.19,2.74,95.89999999999999,3072.32,0.21372921191801625,0.0,10194.12289025141,5.262368496,0.09905634815999999,0.21372921191801625,0.021872722,804364051.8825049,7816.0099136,0.0,0.0,10194.12289025141,804364051.8825049,0.0,559843.25642,10538.2260032,0.23972237138823269,0.23972237138823269,456.45000000000005,581.0,7099.820000000001,5.262368496,559843.25642,456.45000000000005,5.44,95.89999999999999,581.0,598.7800000000001,44.24,0.021872722,7099.820000000001,598.7800000000001,540.6128000000001,101.79260000000001,44.24,540.6128000000001,3072.32,0.09905634815999999,7816.0099136,10538.2260032,5.44,101.79260000000001
974,MI,Allegan,11.0,111408.0,0.355324573,0.644675427,0.000448801,0.017601968,0.001041218,33932.91581,48257.84244,40508.30727,0.001531039,0.437146113,0.543805062,0.019048825,23.57,81.0,19.0,9.0,0.7,0.5924170616113744,89.71,1.13,0.56,0.49,6.69,1.93,99.0,62388.48,0.22906902082236766,17147.197258894277,14393.596983665544,6.751166886999999,0.19898176088,0.22906902082236766,0.012321377599999999,1374564980.198521,19002.4328536,17147.197258894277,1954843509.7467663,14393.596983665544,1374564980.198521,1954843509.7467663,769657.8381299999,22684.652071200002,0.23772226908302402,0.23772226908302402,447.83,729.0,7266.509999999999,6.751166886999999,769657.8381299999,447.83,10.64,99.0,729.0,807.39,10.169999999999998,0.012321377599999999,7266.509999999999,807.39,101.37229999999998,600.1599,10.169999999999998,101.37229999999998,62388.48,0.19898176088,19002.4328536,22684.652071200002,10.64,600.1599
975,MI,Alpena,12.8,29598.0,0.481721738,0.518278262,0.001554159,0.023008311,0.003108318,28924.96946,34470.79557,31195.19736,0.001714643,0.51077229,0.4723235,0.016904209,25.46,75.0,16.0,9.0,1.3,0.8446516656530847,96.71,0.26,0.5,0.51,1.03,1.05,115.2,14799.0,0.24966590513825937,16605.331552223102,15027.404689512212,7.707547808,0.240860869,0.24966590513825937,0.0299108043,902320130.9366726,14462.48473,16605.331552223102,1075323270.9623637,15027.404689512212,902320130.9366726,1075323270.9623637,499123.15776,15597.59868,0.241249755715815,0.241249755715815,407.36,675.0,7253.249999999999,7.707547808,499123.15776,407.36,8.0,115.2,675.0,870.39,2.34,0.0299108043,7253.249999999999,870.39,25.1446,99.6113,2.34,25.1446,14799.0,0.240860869,14462.48473,15597.59868,8.0,99.6113
976,MI,Antrim,15.5,23580.0,0.0,1.0,0.001314673,0.021246819,0.001017812,29157.0997,0.0,28091.25364,0.001914334,0.438853595,0.54187121,0.019275195,23.3,97.0,21.0,9.0,1.2,2.035623409669211,95.61,0.15,0.2,0.95,1.71,1.42,139.5,4716.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0254961828,819059483.0794679,5831.41994,0.0,0.0,0.0,819059483.0794679,0.0,589916.32644,5618.250728,0.23780212853549995,0.23780212853549995,489.3,873.0,9274.17,0.0,589916.32644,489.3,4.2,139.5,873.0,860.49,1.3499999999999999,0.0254961828,9274.17,860.49,14.3415,163.4931,1.3499999999999999,14.3415,4716.0,0.0,5831.41994,5618.250728,4.2,163.4931
977,MI,Arenac,16.0,15899.0,0.0,1.0,0.001006353,0.017674068,0.001635323,28888.63001,0.0,29007.09975,0.002791371,0.511195866,0.468380906,0.020423228,28.62,77.0,11.0,9.0,1.2,1.3208377885401597,95.8,0.18,0.18,1.15,1.42,1.29,144.0,2861.8199999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0212088816,837975372.3409135,5199.9534018,0.0,0.0,0.0,837975372.3409135,0.0,319078.09725,5221.2779550000005,0.2394343828605346,0.2394343828605346,314.82,693.0,7376.599999999999,0.0,319078.09725,314.82,1.98,144.0,693.0,862.1999999999999,1.6199999999999999,0.0212088816,7376.599999999999,862.1999999999999,17.244,136.036,1.6199999999999999,17.244,2861.8199999999997,0.0,5199.9534018,5221.2779550000005,1.98,136.036
978,MI,Baraga,18.8,8860.0,0.0,1.0,0.011738149,0.020993228,0.001467269,23944.91525,27554.72637,24743.12431,0.0,0.4733809,0.506586169,0.020032931,28.41,77.0,13.0,9.0,0.0,1.4672686230248306,74.55,7.17,0.15,12.75,0.97,4.45,169.20000000000002,1329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592472014.6231647,3591.7372874999996,0.0,681790019.9009451,0.0,592472014.6231647,681790019.9009451,321660.61603,3711.4686464999995,0.23980821660877208,0.23980821660877208,369.33,693.0,5740.349999999999,0.0,321660.61603,369.33,1.95,169.20000000000002,693.0,670.9499999999999,64.53,0.0,5740.349999999999,670.9499999999999,534.5235,72.31349999999999,64.53,534.5235,1329.0,0.0,3591.7372874999996,3711.4686464999995,1.95,72.31349999999999
979,MI,Barry,10.1,59173.0,0.228719179,0.771280821,0.006168354,0.013671776,0.00082808,27248.42058,36521.45329,32323.74582,0.001554763,0.440013087,0.537575658,0.022411255,23.48,85.0,17.0,9.0,0.5,0.912578371892586,95.46,0.35,0.36,0.42,2.26,1.31,90.89999999999999,21302.28,0.17640671615756595,8353.156812375648,7393.060606155082,3.888226043,0.08233890444,0.17640671615756595,0.006835888,880771020.8243771,9809.431408800001,8353.156812375648,1180510173.1229627,7393.060606155082,880771020.8243771,1180510173.1229627,549503.67894,11636.548495199999,0.23654032477263623,0.23654032477263623,399.16,765.0,8114.099999999999,3.888226043,549503.67894,399.16,6.12,90.89999999999999,765.0,859.14,3.15,0.006835888,8114.099999999999,859.14,33.410999999999994,215.73959999999997,3.15,33.410999999999994,21302.28,0.08233890444,9809.431408800001,11636.548495199999,6.12,215.73959999999997
980,MI,Bay,11.2,107771.0,0.696885062,0.303114938,0.000250531,0.01732377,0.001595977,28419.60938,48402.92913,36232.44717,0.001930018,0.567475796,0.414344919,0.018179285,25.2,72.0,17.0,8.0,0.6,0.7515936569206929,91.16,1.46,0.53,0.44,4.73,2.23,89.6,57118.630000000005,0.21123627236125617,33731.278267741654,25249.851192477174,11.847046054,0.36934908286,0.21123627236125617,0.010394262,1029711995.4528865,15062.392971400002,33731.278267741654,1753756572.575979,25249.851192477174,1029711995.4528865,1753756572.575979,615951.60189,19203.1970001,0.2351307127280805,0.2351307127280805,428.4,576.0,6563.5199999999995,11.847046054,615951.60189,428.4,9.01,89.6,576.0,729.28,11.68,0.010394262,6563.5199999999995,729.28,133.09359999999998,431.1868,11.68,133.09359999999998,57118.630000000005,0.36934908286,15062.392971400002,19203.1970001,9.01,431.1868
981,MI,Benzie,13.1,17525.0,0.0,1.0,0.032582026,0.02299572,0.00085592,28039.77759,0.0,25237.45606,0.002103281,0.528761277,0.454651276,0.016587448,21.49,79.0,23.0,8.0,0.6,1.9971469329529248,95.05,0.41,0.25,1.39,1.72,1.28,104.8,4381.25,0.0,0.0,0.0,0.0,0.0,0.0,0.013797432,707652654.8597977,7009.9443975,0.0,0.0,0.0,707652654.8597977,0.0,580461.48938,6309.364015,0.24040198928743944,0.24040198928743944,494.27,632.0,7508.95,0.0,580461.48938,494.27,5.75,104.8,632.0,760.4,3.28,0.013797432,7508.95,760.4,38.970499999999994,163.486,3.28,38.970499999999994,4381.25,0.0,7009.9443975,6309.364015,5.75,163.486
982,MI,Berrien,11.7,156813.0,0.671430302,0.328569698,0.000624948,0.019290492,0.00143483,31063.19144,45465.72753,37525.81942,0.002364982,0.519931502,0.465197126,0.014871372,24.81,71.0,23.0,11.0,1.2,1.0203235701121718,76.13,15.16,1.54,0.49,4.5,2.39,128.7,241492.02000000002,0.2206116515561888,30527.06716611761,25195.972265968063,15.442896946,1.03400266508,0.2206116515561888,0.0231485904,1165671712.5863297,47837.314817599996,30527.06716611761,1706138681.0897026,25195.972265968063,1165671712.5863297,1706138681.0897026,863093.84666,57789.7619068,0.24187064044726328,0.24187064044726328,570.63,781.0,5405.23,15.442896946,863093.84666,570.63,35.42,128.7,781.0,837.43,166.76,0.0231485904,5405.23,837.43,1154.1308,342.585,166.76,1154.1308,241492.02000000002,1.03400266508,47837.314817599996,57789.7619068,35.42,342.585
983,MI,Branch,12.3,45248.0,0.372966761,0.627033239,0.020531294,0.01458628,0.001812235,31112.79521,35328.70471,33002.4312,0.00260785,0.46010391,0.521410993,0.018485097,27.22,79.0,14.0,9.0,1.1,1.082920792079208,90.87,3.05,0.43,0.37,3.99,1.48,110.7,19456.64,0.23386255618916885,13176.432566014142,12308.809869789342,5.221534654,0.16037570723,0.23386255618916885,0.016044908,1026797883.3577145,13378.5019403,13176.432566014142,1165933146.576891,12308.809869789342,1026797883.3577145,1165933146.576891,462034.0368,14191.045415999999,0.23990323659628265,0.23990323659628265,381.08,711.0,7178.7300000000005,5.221534654,462034.0368,381.08,6.02,110.7,711.0,817.83,27.45,0.016044908,7178.7300000000005,817.83,277.1535,362.57130000000006,27.45,277.1535,19456.64,0.16037570723,13378.5019403,14191.045415999999,6.02,362.57130000000006
